0,1,2,3,4
Sushi Yama,4c456e67429a0f47d4134a1e,59.85819018183048,17.646615401907212,Sushi Restaurant
Uppsala Centralstation (Uppsala centralstation),4b573243f964a520892a28e3,59.85769890513406,17.64822557989021,Train Station
Ayakos Sushi,4c55a8a01b46c9b6e1649ed0,59.85789796673423,17.655638834731647,Sushi Restaurant
Fålhagens IP,4c0a01d97e3fc928c0fbf282,59.85782272510543,17.66301155090332,Soccer Field
McDonald's,4c136331a5eb76b0c0d7bfb7,59.85786480619667,17.682609205974313,Fast Food Restaurant
Uppsala Padelcenter,569d2655498e265641a1a919,59.858355,17.695783,Tennis Stadium
Koh Phangan,4bec4cab49430f47ee8c07d2,59.85678023567834,17.629419565200806,Thai Restaurant
William's Pub,4b85895bf964a5200a6431e3,59.85677499268178,17.630347627370412,Pub
Villa Anna,4bd595e9cfa7b7138cfd25da,59.8568491,17.6316517,Hotel
Katedralkaféet,4c14081682a3c9b60c9afcf8,59.858386,17.632549,Café
Cousteau Bistro Bar,546dd0b3498e0d3af666109e,59.85693226712354,17.634982052175882,Scandinavian Restaurant
Hemmakväll,4f01e56d2c5b66f33e192cd7,59.856967152586215,17.635109292676013,Video Store
Seriezonen,4d46c291e198721e633ad28b,59.85718488693237,17.635754942893982,Bookstore
Upplandsmuseet,4c933244332c37045c928e64,59.8572371,17.6358834,Museum
Taps Beer Bar,594124b4002f4c2984ba8bf6,59.85709271655754,17.635856866836548,Beer Bar
Légume de Cousteau,55685ca0498e808c2a55e73c,59.856621642901814,17.63512617210272,Vegetarian / Vegan Restaurant
Universitetsparken,4fe9ad00e4b07aadf2a1df59,59.85829145780449,17.630882127730406,Park
Arrenius & Company,52ebde95498e6f5a5fbf85a9,59.857378,17.636635,Coffee Shop
Reginateatern,4adcdaf2f964a520ea5b21e3,59.857068310122074,17.636428762905037,Theater
Biograf Spegeln,4c4b09e642b4d13a40fa1b7e,59.85729803590554,17.637177952667347,Movie Theater
Filmstaden,4bd3398341b9ef3bf298ffe5,59.857218449830064,17.63863143724798,Multiplex
Fadimes plats,51af3fd3498e0e2dabce28fc,59.85652398330945,17.640429531839217,Park
Grand Hotel Hörnan,4bd04253046076b029956f71,59.856427,17.640524,Hotel
O'Neill's,4bc8beca12bdb71338f03c94,59.85720854924131,17.64358162879944,Bar
Golden China,4d00d0deffcea1435a7a2f91,59.85648929709682,17.64267710162341,Chinese Restaurant
The Bishops Arms,58b987c23f5a5c1c89872c25,59.85704636865602,17.648070661519167,Pub
Elite Hotel Academia,58bd14a26d349d32d8c3aabe,59.8568714432264,17.64846243569919,Hotel
Miss Voon,58dbdc080acb6a4d626a4d7c,59.856935,17.648805,Asian Restaurant
Peppar Peppar,4beb03516295c9b6992a8708,59.856829119878675,17.649080279319847,Scandinavian Restaurant
Spår 8,4dd603fae4cd37c89388fcbb,59.85647610302309,17.650685909701373,Platform
Spår 3,4dd20542227159fef241eeea,59.856284302885015,17.650771532797407,Platform
Bergsbrunnaparken,51336295e4b021edd9c58306,59.85720854924131,17.655909061431885,Park
Fresh Air Ventilation i Uppsala AB,5a0f9f6c037be1767f25f04c,59.8565238,17.6623596,Real Estate Office
ÖoB,4b605271f964a52085df29e3,59.856964802551666,17.678963500722645,Discount Store
Europa Möbler,4c7a521893ef236abc3cb20f,59.85675036907196,17.688605189323425,Furniture / Home Store
Återbruket,53c5170c498e51e4982a24d7,59.85727379933884,17.69178485316282,Flea Market
MyTraining,5576c429498e1fa44c333b2a,59.856461,17.691579,Gym
Mockfjärds Fönster AB,4e561b21483bf804dd9e45e2,59.8563965,17.6929266,Furniture / Home Store
Polhemsparken,52c53228498e7c21e93c67d2,59.85626864550945,17.59105103686072,Park
Polhemsparken (B),548c2cba498eeb069913d2b3,59.855859,17.603821,Bus Stop
Lilla Huset,4bc598edccbcef3b0eaee6d2,59.855559,17.616155,Pizza Place
Studentvägens Trädgård,4bee74a52c082d7f8c703042,59.855606,17.616351,Garden
Slottsbiografen,4ea2ef912c5b5cb4f4340f15,59.85621601201389,17.634935729676442,Movie Theater
Slottsbacken,4dd6834bb0fb8af3806e707d,59.85549526190554,17.63359308242798,Park
Fyrisån,4c63ea95e1349521169cc9f0,59.85618230883056,17.641698340655058,River
New India,4bb4e63662fca593ba15f17e,59.85585471583912,17.64386291139019,Indian Restaurant
Apoteket Samariten,4d89d0bb4757721e93d3a869,59.85543331529819,17.646255864485376,Pharmacy
Actic,576d7ad1498e785918899611,59.855382,17.656786,Gym / Fitness Center
Progozz Ab,4d7776f67484b60c868a3cd9,59.856037,17.663599,Clothing Store
Erikshjälpen Second Hand,522afb1c498edbef32e1d31e,59.85578332651584,17.673467580491298,Thrift / Vintage Store
Hong Kong palace,4c74f33d66be6dcb89f3be0f,59.85628237584204,17.6758924469184,Asian Restaurant
Gokartbana,4c5a9d2af346c928be5a4fca,59.85554,17.675739,Go Kart Track
Hjertmans Båttillbehör,537b60c3498edb1da558d4b0,59.855851,17.68899,Sporting Goods Shop
Fyrislundsrestaurangen,4e44ff9b62e1b6355ab2b096,59.855866,17.692001,Restaurant
Studenternas Livs,4ccf028f32e776b00bc8dc27,59.85428055133037,17.612639399476144,Pizza Place
Pelle Svanslös Lekplats,51c70520498e40dca0fb5fb3,59.8549377999654,17.62921634935008,Playground
Carolinaparken (Engelska parken),4f9e71a1e4b0d8e624287991,59.85420215644056,17.629473209381104,Park
Konditori Fågelsången,4b597215f964a520798828e3,59.85456154481969,17.63956383012251,Café
Birger Jarl,4b85a0a3f964a5208b6931e3,59.85422788938598,17.638061326677335,Nightclub
Bryggeriet Ångkvarn,5210e1ab11d272e3466a4916,59.855077652960716,17.64189982479555,Gastropub
Hamnpaviljongen,51f25700498ea40c412967b3,59.85428836503503,17.642905712127686,Restaurant
Linnéas simskola,573df5eccd10d8dbf155946c,59.854652,17.660007,Bath House
Martina Delikatesser,4c4ffeeb1886c9b666b5f027,59.85415959973616,17.672237296639935,Deli / Bodega
"Toys""R""Us",4bcaf4da0687ef3b9ad0dccc,59.855129734559675,17.682530003582286,Toy / Game Store
Wayne’s Coffee,5064689be4b080e22cf23b06,59.85483793957415,17.683503627777096,Coffee Shop
Media Markt,4bc5ed8f51b376b015a61a6f,59.85448755825792,17.682949248962238,Electronics Store
Mariannes Grill & Kebab,4b7a9a0ff964a52011332fe3,59.85499375932302,17.69079217628157,Fast Food Restaurant
Timjan,53920274498ea90b2e401962,59.853423,17.603091,Mediterranean Restaurant
Gunnar Wennerbergs staty,4f6b31a2e4b0a6e623148d25,59.855677530468476,17.633038508889918,Outdoor Sculpture
Uppsala Slott,4d04f88b26adb1f71964d570,59.853582017758434,17.634505708932153,Castle
Cajsa's Kök Slottet,5799e692498eec57635cd2cf,59.85308,17.635185,Café
Yukikos Sushi Akademiska,50a669bde4b0bbd3840aadc0,59.85336435986016,17.638742966086244,Sushi Restaurant
Svandammshallarna,50777c4dcc644bcf3aa9b5b5,59.85376302794612,17.639847993850704,Convention Center
Röda Korset Boländerna,4d96dff8a2c6548142a6ca53,59.853886283605675,17.671014778495337,Thrift / Vintage Store
Cervera,4c271b43a852c92816c7e76c,59.853949271424014,17.681994936376313,Gift Shop
Heat,4c5945d6b8b3c9b653b288b6,59.85333802101897,17.681900462666885,Scandinavian Restaurant
Uppsala Färg,4c7a56de81bca093821e0015,59.853621542950194,17.68544110737766,Hardware Store
Jula,4bcafa353740b713d89b6165,59.8531378,17.6859636,Department Store
Kinnarps,554769f5498e1e2d83767a5d,59.85441,17.690271,Furniture / Home Store
Hööks Hästsport,4c6ea31c10faa143c93bf168,59.85400047629648,17.694356335346495,Sporting Goods Shop
Capri,4bdaae4d63c5c9b6ef9a2468,59.85235005832002,17.589048462935793,Pizza Place
Botaniska trädgården,4bfe604cb68d0f47fa0eea57,59.8524348310323,17.629408836364746,Garden
Svandammen (B),50a66a5fe4b010802bf08dae,59.85295692173439,17.639586771395194,Bus Stop
Stadsträdgården,4bdd4fd8645e0f4780446b19,59.852765155422496,17.64281205185389,Park
M/S Kung Carl Gustaf,53d36695498e28598a6c06b9,59.854502,17.642333,Boat or Ferry
Hemtex,4d136b7cffa36ea88eebffda,59.854320220728475,17.682689765446362,Furniture / Home Store
Rixos,4c6c12d86af58cfa5ebb8517,59.85255666886918,17.683896069484657,Comfort Food Restaurant
Arken zoo,4ccd892fc9b846885e82c3c3,59.852281,17.685385,Pet Store
Team Sportia,4d02332db82d721efd267734,59.85207666190309,17.68581032634035,Sporting Goods Shop
Bilprovningen Fyrislund,4c2afeb88abca5932981ff1f,59.85299860735862,17.694322822076643,Auto Garage
ICA Supermarket Väst,4bce0818b6c49c74266c9691,59.8517700522107,17.587829233904802,Supermarket
Flogsta Centrum (B),4ca792fed971b1f70dbf0be1,59.851617517911585,17.587557297152422,Bus Stop
Minishop,4ca5f1d376d3a093ba69fc6a,59.851540356179534,17.587695121765137,Convenience Store
Flogsta Centrum,4d2cb2deec272d43e2803a4c,59.850962473425824,17.590210799109627,Shopping Mall
Norra Skogens Lekplats,519b8622498e523f705f9e0a,59.851372,17.595993,Playground
Coop Nära Ekeby,4c5ea13b857ca5932c1ed0cb,59.85099965545351,17.605919663625084,Grocery Store
Linneanum,4dea360a7d8b6c7a5337f6f2,59.851952519208034,17.627938076483346,Museum
Restaurang Segerstedt,59bbab6ddb1d81620e96d491,59.851636,17.632237,Restaurant
Parksnäckan,4adcdaf2f964a520de5b21e3,59.85140128578876,17.64462495819783,Concert Hall
Anna Petrus Park,55d76a53498eb19d75c3f1dc,59.8510825032296,17.654055172569375,Park
Puls & Träning,581b0a85ffb2191b8c0477c3,59.8510782,17.6551273,Gym / Fitness Center
Lekplaneten & Buttericks,4c1652f8a5eb76b05aa0c4b7,59.85102002250935,17.689238667062373,Toy / Game Store
Kens Pizza,4bcc281168f976b033256283,59.85102928494917,17.690141148783137,Pizza Place
helping hand,59ba84e0112c6c4420d3f74e,59.851244,17.687683,Thrift / Vintage Store
Hotell Fyrislund,4eb10dee93adccbac47eef42,59.85149353276938,17.693731728941202,Hotel
Subway,4be16ba0a7380f4770f519b0,59.851621318767684,17.694217027014034,Sandwich Place
Sernanders väg (B),4cb96318f50e224b0f48edfb,59.8506124645297,17.59175123827863,Bus Stop
Alans Krog & Pizzeria,4c9602b782b56dcbf3b3ddaa,59.85064864652514,17.592667911110848,Pizza Place
Evolutionsmuseet (B),547aec35498ef62123b97823,59.85010651418716,17.624012268762932,Bus Stop
Café Victoria,4c3071ef213c2d7fc07a325d,59.850728156653446,17.627148088356464,Café
Evolutionsbiologiskt Centrum (EBC),4cd848b051fc8cfa99bae85d,59.849815939751444,17.625097291509398,College Science Building
Tropiska växthuset,4dad450a4df0522cc556cee2,59.850511141511355,17.62785315513611,Garden Center
Tropiska Växthuset,503668fae4b0419538b524ce,59.850628662516634,17.6282130571208,Garden
Campus 1477,4b8ce79bf964a52063e032e3,59.85013259792027,17.632153147837453,Gym
Sherlock's The Steam Mill,5813833838fa8f119ad47405,59.850822,17.651302,Restaurant
Hanamasa Sushi,54ea106d498e5da358f87154,59.850348,17.653166,Sushi Restaurant
Löwenhoff Biergarten,57d418a4cd1004bb50ae9354,59.850126,17.65531,Beer Bar
Lager 157,4ea6c61077c831bd195bf062,59.84990764696788,17.658614064403846,Clothing Store
Willys Kungsgatan,4b94db4ef964a520708534e3,59.84981228439071,17.658647162144817,Grocery Store
Hasses grill,561257f3498e4fc9a5909b69,59.85039969062028,17.672725024141155,Steakhouse
Max Hamburgare,4b9e113ff964a520eac836e3,59.85044108909423,17.690836787223816,Fast Food Restaurant
Biltema,4b6c3396f964a52024292ce3,59.84983893750996,17.689988641350183,Department Store
Decathlon Uppsala,5a1815aaad17892423e61d86,59.850831,17.692098,Sporting Goods Shop
Flogstaparken Norra,4bcb344468f976b0b98a6083,59.849326872694405,17.586251337216353,Playground
Bror Hjorths Hus,4c790318794e224bdee56328,59.849347,17.619806,Art Gallery
Bergaskolan / Bror Hjorths Hus (B),54847539498e7c6450705dbd,59.84894244543441,17.61904769917088,Bus Stop
"Evolutionsmuseet, Paleontologi",558957d3498e1324b9ee6cfa,59.84945375822232,17.62291324025477,Science Museum
Studenternas IP,4ba4da23f964a52043bb38e3,59.849600448587,17.64533042907715,Stadium
Selmas hytt & salong,586118ff0319b827e605ecd8,59.84895917648704,17.648398876190182,Hostel
pizzabakeren,5aae5013a9e40232cecfbfe5,59.848956624046,17.6576654892415,Pizza Place
Aros Verkstad AB,59aee332e17910245d87017f,59.8495254,17.6787399,Construction & Landscaping
Xylem,59a7c4a0f0ca95166de99be1,59.8490688,17.6782124,Construction & Landscaping
Stadium,4d29c4ad6e27a14399ed2724,59.849077745409765,17.693775175561644,Sporting Goods Shop
Ekeby Bruk,4cb04d54c5e6a1cd21d3d3f6,59.84857117392264,17.60708212852478,Furniture / Home Store
Ekeby Pizza & Grill,4ec2a03f8b81127c0c6cbefd,59.84814550787912,17.606209711053445,Pizza Place
Hotel von Kraemer,52f0ded6498e5cf161a2632b,59.84843617142053,17.635694933068848,Hotel
Buss 801,5258813311d2a7467fd1c5ff,59.84863252720267,17.661509615874117,General Travel
Biotage AB,5afc700681635b00394788e6,59.8484726,17.6634579,Business Service
Elgiganten Megastore,4c0e52f32466a593ded27821,59.848062768279256,17.687407210448246,Electronics Store
Apoteket Boländerna,4dc54dec7d8b14fb4626066b,59.8482489786037,17.69330442823345,Pharmacy
Ekebydalen,4c713838b3ce224b6ff475c6,59.84688313227425,17.602607291363068,Field
Friskis & Svettis,4c30becb213c2d7f45e7325d,59.84754228462681,17.606369819055438,Gym / Fitness Center
Mammas Meze,4c277633c11dc9b617932a24,59.84689108721677,17.611580004586894,Pizza Place
Actic,576d7ad1498e785918899737,59.847473,17.671359,Gym / Fitness Center
Office depot,4eb8f4b58231316270b942ab,59.846923828125,17.673885345458984,Paper / Office Supplies Store
Arken Zoo,5b20c311a5a315002c32c6da,59.846843,17.686146,Pet Store
Citygross,4be2eccb1dd22d7f642995bd,59.847192161658924,17.68710531828734,Supermarket
Systembolaget Bolandcity,4d96dd20c19fb60c9f638865,59.84730022842976,17.68751744617901,Liquor Store
H&M,4eb4253c02d5f33e92012e5d,59.84659327886666,17.68518729018979,Clothing Store
Lindex,4ce7abce0f196dcbf3fb3fae,59.846944,17.686576,Clothing Store
Bolandcity,4eb421809a52ad1e3e5ea508,59.8469485844639,17.687609279464045,Shopping Mall
Vero Mat & Café,4e7dd7ce02d5c3c4010df499,59.846742,17.687137,Food
IKEA Restaurangen,5091232ae4b0208a61da201f,59.84698958034629,17.693763310746526,Diner
IKEA,4b5734adf964a520fd2a28e3,59.846927501781686,17.694640159606934,Furniture / Home Store
Säves väg (B),52807418498e8d51ad14e2e7,59.846079941343525,17.594387109610164,Bus Station
ICA Nära Hörnan,4d0cc501903d37045067bf55,59.845999,17.631121,Grocery Store
Akademiska Södra (B),5318c8d311d2476e85a7fccc,59.84642732982012,17.63872171993421,Bus Stop
"Minigolf, Uppsala",4c5d87567735c9b63e3d8f72,59.84569863490673,17.64995455702391,Golf Course
CitySallad,4e0af019ae60e479ad9b7b47,59.84568508,17.66445326,Salad Place
Alina Systems,4c1a2af8838020a188c3e661,59.845479357263734,17.66561559472851,Electronics Store
Kraftkällan,4d6541b2cf2bb60cc813a5bc,59.846487712492014,17.670459957340828,Gym / Fitness Center
Dinos,4fb8f0dee4b0d3e799d0d36d,59.84600590397091,17.691691422183517,Italian Restaurant
Skopunkten,4d777c59d10fa143d114ca3d,59.846516632221764,17.692802243869878,Shoe Store
Sushi of Sweden,4f2aa6f9e4b0d4e47daea005,59.845683271993565,17.692736309940386,Sushi Restaurant
Coop Forum/IKEA (B),4f46624ee4b081614e60ea7e,59.8460489891104,17.69372194847683,Bus Stop
Coop Forum Uppsala Boländerna,4b9278abf964a52028fc33e3,59.8458956245058,17.69483183487123,Supermarket
Leo's Lekland,4f9a5b24e4b09fef520bf86b,59.8454672,17.6939731,Theme Park
Kåbo Restaurang & Pizzeria,4d67a68cae912d431be29309,59.84479330142759,17.633678913116455,Pizza Place
Akademiska Sjukhuset (B),509ab274e4b0208492ba07fe,59.84728113545407,17.642477737470074,Bus Stop
Värdshuset Liljan,504f6e50e4b09c5e8edb3200,59.845092664143785,17.66607638818002,Restaurant
Babyproffsen,4e636d1bb0fb188e8e1d7e04,59.846089467202034,17.688127756118774,Kids Store
Cubus,4f096dd0e4b0803b69d733fc,59.84688309146296,17.687233964079294,Clothing Store
Rusta,4bd9602711dcc928b390f933,59.8446350901996,17.691598161972514,Department Store
Intersport,4c83a437d4e23704475a7288,59.844634265245354,17.692357026754156,Sporting Goods Shop
Chopchop Asian Express,55ec3801498eb9432ede1115,59.84527640886934,17.694040439255673,Asian Restaurant
Sängvaruhuset SOVA,582ec89e9465dd7874ade8a9,59.844544,17.692899,Furniture / Home Store
Apoteket Liljan,4dcfe5c6e4cd130e168abe7a,59.8448993900897,17.694296123751514,Pharmacy
Barnens Land,4c5eb6009b28d13a64f95c70,59.84470109401299,17.694112154481235,Toy / Game Store
XXL,50c09398e4b0bc1065a893bd,59.84472067347091,17.694962706840496,Sporting Goods Shop
Sommaro Livs & Video,4dea7688ae60e98923597ffb,59.844181537628174,17.613691091537476,Video Store
Yukikos Sushi,4c0a579affb8c9b6a5546b61,59.8440352,17.6162085,Sushi Restaurant
Sommarro Restaurant Pizzeria,4c66ce24f7a80f472d089f7a,59.8440352,17.6162085,Pizza Place
Uppsala Science Park (B),4c7e50963b22a1cd2e5d619e,59.84346975856693,17.638850598911514,Bus Stop
Science Park,4c9f633d46978cfa4554aa7f,59.84353936224582,17.642119876571698,Gym
KappAhl,577fb8bb498e1aa49d87a546,59.844505,17.695189,Clothing Store
Lärkträden,57054f59498e2d843d8e8faf,59.842791,17.625076,Trail
Sven Dufva,4bd959f62e6f0f473e4f0a08,59.84283328746412,17.640994531359613,Diner
Campus 1477,4fd054c2e4b06c6d75d4fa2b,59.84362404852985,17.642051988141567,Gym
Primaten,4fec2e66e4b01a19be499114,59.84361223371393,17.64210017216938,Restaurant
Dressmann,4e636b1b2271573ad8077b46,59.845000040873174,17.69251816586604,Men's Store
Hemköp,4cc84412caa5a1cd11859ce7,59.841109358051845,17.6019954113316,Grocery Store
Betelkapellet,5749d2db38faad9e96ae16a4,59.841939,17.622119,Trail
Bokdungen,573a01bb498e902837cd92f1,59.841988,17.624029,Trail
FooBar,5069917ae4b007c938a27a6b,59.84145305191182,17.647599473825412,Snack Place
Uppsala Rampen,51cc1b74498e1bec0460648f,59.84154017274305,17.653383345332976,Skate Park
Hübinette i Uppsala AB,5a025d43446ea64edd7ea950,59.8419991,17.6720009,Construction & Landscaping
Coop Konsum Västertorg,5074616be4b092f5e83be96f,59.84093967056145,17.602908252289712,Grocery Store
Västertorg,4e075a672271dfa46bae873a,59.840879440105965,17.602792578664975,Plaza
Restaurang Västertorg,50ba53a2e4b0cbe6425aa42d,59.840898846803455,17.602522422811788,Pizza Place
Ädellövskogen,57531bff498e7cf9f6346a27,59.84062,17.618971,Trail
Rullan,4c2b2bdc8abca593ebb0ff1f,59.84107989580574,17.649864271561228,Restaurant
Grindstugan (B),511ba1aae4b00516c0bebe99,59.83971079751524,17.64089260430716,Bus Station
Valltjärn,50ec1e7ae4b02d8f16ecb5ec,59.83823355138842,17.624613046646118,Lake
Kaffebaren,4e6dea2eb9932d7f63b3c2d5,59.83857083600402,17.647516593448227,Salad Place
Café Ångström,4ddd082645ddaa53edb5f05a,59.83883022234696,17.648055081431593,College Cafeteria
Parkour-parken,4deb46a022713dd973a9fd3f,59.83750501428137,17.614327714581197,Playground
Utkiksplats Linnéstigen,592ac3fe9b047373f16c3623,59.836845,17.683023,Scenic Lookout
Kung Björns Hög,56e43c20498efc6a65564fa0,59.83660697512979,17.589138797949055,Nature Preserve
Kvickstensvägen (B),50f7e630e4b093fc350fd329,59.83597291084764,17.611950054923042,Bus Station
Fashionista,50fd109ae4b01725c31c299f,59.833066170188125,17.618164636279296,Boutique
Rosendal 17 - Kök & Bar,562fb7b0498e435d24dadc2e,59.832842,17.633056,Bistro
Rosendals skola (B),537cbbbf498e0a7a91b18f2b,59.83246432722138,17.639621372120278,Bus Stop
Kronåsens Minilivs,4f688c78e4b04b7d98ca0ff6,59.832683,17.649192,Pizza Place
Kuggebro (B),4f86fbd7e4b0718e0c9a2d55,59.83323517824224,17.69083204746667,Bus Stop
