0,1,2,3
Rongankadun alikäytävä,61.50074779671445,23.772846630080483,Tunnel
Seinäruusu,61.500658493268354,23.77121938611501,Design Studio
Q-Park,61.500129,23.772081,Parking
Mummin Herkkukeidas,61.500494382863515,23.77237991604062,Residential Building (Apartment / Condo)
Tampereen huumeklinikka ry,61.50048065185547,23.77195167541504,Emergency Room
Tampereen Kiinteistöpalvelu Oy,61.50025585882738,23.771357647570845,Office
Firstbeat Tampere Crazy Town Tampere,61.50007,23.77224,Athletics & Sports
Ratsukellari,61.50011334676734,23.77127937578645,Sporting Goods Shop
TET,61.500162,23.772293,School
Lellun luokka,61.500445,23.771153,College Classroom
VR InterCity IC 919,61.50012513220804,23.77369851868,Train
VR Pendolino S 259,61.50034187079128,23.773984909057614,Train
Squat Morkku,61.500167814041305,23.775722980499268,Building
Pirkanmaan reserviläiset,61.5002496354282,23.7761303409934,
Yellow House,61.5002502551342,23.776061268685126,Cultural Center
Inbot & Kiuas,61.50056201823368,23.776028178905065,Coworking Space
Verstas,61.500187526091665,23.776256134333092,Residential Building (Apartment / Condo)
Villa Vellamo,61.50059,23.775854,Residential Building (Apartment / Condo)
tuulin partybox,61.50038956369302,23.776197657663708,Residential Building (Apartment / Condo)
Sevillan Saunatila,61.500424,23.775206,Sauna / Steam Room
Keltainen talo,61.500363,23.7756,Building
Tampereen vanha tavara-asema,61.500174,23.775189,Building
sähkösuunnittelu pousi oy,61.50023396024466,23.77677730641046,Conference Room
Café Deco,61.50044,23.778336,Café
Tampereen Akvaariokala,61.500336416264176,23.777357018079268,Pet Store
Vaarilla,61.50060402277917,23.778286740053044,Residential Building (Apartment / Condo)
Kattoterassi,61.50058364868164,23.77733421325684,Residential Building (Apartment / Condo)
Isin Audi,61.50020731812101,23.778070449727227,Moving Target
Mama's House,61.50018899156793,23.778482043459125,Residential Building (Apartment / Condo)
lauran sänky,61.5003,23.7784,
laurin cribz,61.5006198883057,23.7771396636963,General Entertainment
Ilmarinkatu 8,61.5006843339032,23.77819225667491,
Vaimolla,61.5007,23.7772,Gym / Fitness Center
A3,61.5006,23.7773,College Classroom
Tiian värjäystaidot,61.5005,23.7786,
Pawen partybox,61.5006943,23.77711499,
Cafe Aamurusko,61.50021536567438,23.779576695100186,Café
Ravintola Malabadi,61.50052919548034,23.77935487994364,Turkish Restaurant
K-Market Vellamonkatu,61.50049433517043,23.779755322016996,Grocery Store
Tukkateatteri,61.50033625625918,23.780062846502798,Theater
Aitoleipä Leipomo-Kahvila,61.50009102734517,23.779514219585895,Bakery
Pub Vanha Mestari,61.500645,23.779842,Pub
Jonssin Kiituri 🚘,61.500634,23.779858,Moving Target
Pelkosten Luukku,61.500206,23.779889,Café
Fridan Kahvit,61.500122,23.779375,Café
Vellamonkatu,61.50013930079706,23.77879758282144,Road
Clarks,61.50010963709381,23.77958387593703,Shoe Store
Ajan Lukko,61.500111060904416,23.780782359128246,Locksmith
Tartuntatautien valvonta,61.50047521565456,23.78118306536835,Medical Center
Iltakävelyllä,61.500259,23.78164,Moving Target
Vellamon päiväkoti,61.50051489999999,23.7813778,Daycare
Kilpisten Mummila,61.50029738543486,23.780701278136195,Residential Building (Apartment / Condo)
esan workroom:),61.500642,23.780833,Office
Mäkipäänkatu,61.500111,23.782532,Road
Vellamonkatu,61.500343,23.783015,Road
Tanelilla,61.500282287597656,23.783536911010742,Residential Building (Apartment / Condo)
Vellamonkatu 22,61.50015075588289,23.783201439307152,Building
Krissen Penthouse Nro 2,61.500636,23.783654,Residential Building (Apartment / Condo)
Vellamonkatu 15-17,61.50063294509135,23.78252850300737,Residential Building (Apartment / Condo)
Mummulla,61.50056076049805,23.78410530090332,Residential Building (Apartment / Condo)
AIRIX Talotekniikka,61.500160773300145,23.782622125401588,Building
Tammelan Stadion,61.50048879353647,23.7854088757046,Soccer Stadium
Kalevan puistotie,61.50020066001066,23.78703982703338,Road
Aamulenkki,61.50044276601317,23.786745594520898,Other Great Outdoors
Ilvespuisto,61.500403283468955,23.788670745438836,Park
Hiusmuotoilukeskus Guru,61.50059730956146,23.791797307592233,Salon / Barbershop
Team Action Zone,61.50051404612454,23.79153383026621,Event Space
Digishop,61.50036197810795,23.79275553682882,Electronics Store
Bussipysäkki 5001,61.500357942675045,23.794059044074526,Bus Stop
Siskon Lukaali,61.50025515917448,23.79280840515885,Spiritual Center
Bar 5/5,61.500162,23.793837,Bar
Härmälandia,61.500685,23.795173,Building
TKL bussi Y28,61.50060177513835,23.795296690324093,Bus Line
Kalevan Sähkö Oy,61.50044285499096,23.794000473965838,Hardware Store
Jessin pirtelbaari,61.50011238124457,23.794510948329286,Residential Building (Apartment / Condo)
Kikka-Mummilla,61.500104,23.795157,Residential Building (Apartment / Condo)
Sammon koulu,61.50049956394146,23.797314492886244,Elementary School
Teiskontie 14,61.50039894850289,23.796044507981517,Residential Building (Apartment / Condo)
Total henkilöstöpalvelut,61.50062855037418,23.796043395996094,Office
Parturi-Kampaamo Capri,61.500701,23.795966,Salon / Barbershop
Sammonkoulun piha,61.50055929756064,23.797601891340545,School
Klubi,61.500404,23.79807,Nightclub
Sammon koulun kirjasto,61.500534487082625,23.79831740760714,School
Kiovanpuisto,61.49980945884246,23.802480697631836,Park
Kiovan kenttä,61.50022427966176,23.801374936141517,Field
Parkkipaikka,61.50058807683825,23.802085864981713,Parking
D305,61.50014989094903,23.804922259618195,School
D213,61.50004459150199,23.805104263531543,High School
C211,61.49975578130317,23.806300357573644,High School
Liikuntasali,61.50016985761468,23.806003229125107,Gym
A209,61.50028909272115,23.806376051109662,High School
A308 YH/Historia,61.50034683455437,23.806838349312134,High School
A210,61.50031472828974,23.80647886531514,High School
A208,61.50034100525,23.806578095138082,High School
Samke terveydenhoito,61.500531730950236,23.805678009102056,High School
Tampereen aikuislukio,61.5004417,23.8058281,School
C309,61.499901492826766,23.806221386189872,High School
A207 Äidinkieli,61.50032893253652,23.806506070504017,High School
Samke auditorio,61.500341330786945,23.806546792370053,High School
A307,61.50034684219139,23.80657809118289,High School
B313,61.50023705069102,23.805828223810966,High School
A205,61.50015757537863,23.8059139251709,High School
A309,61.500307055823896,23.80644338657126,High School
D205,61.50011073639947,23.80608476500146,High School
A103 Musiikki,61.50042585205616,23.806546507664116,High School
D210,61.50023948458569,23.80638599395752,High School
A213,61.50032277297578,23.806414060114335,High School
B306,61.50006506856753,23.806408845495874,High School
Kissanmaa,61.50115870457599,23.812858794836103,Neighborhood
Reijo-vaarin lukaali,61.50060199025928,23.817459781629108,Residential Building (Apartment / Condo)
Suomen Urheilupyörä,61.500571,23.817972,Bike Shop
Kissanmaan kotihoito,61.500595,23.817218,Medical Center
Jesperin peliluola,61.50014138108858,23.82197961799063,Residential Building (Apartment / Condo)
Jesperin huone,61.50014114379883,23.821975708007812,Synagogue
Ruotulanpuisto,61.50030158806499,23.834690217695602,Playground
K-market Amuri,61.499769839304825,23.743122969941563,Grocery Store
Amurin Krouvi,61.499718515044336,23.743488173753832,Bar
Paulig Professional Tampere,61.48058,23.78347,ATM
Teemun Osteopatia,61.49999839510473,23.74530264023866,
Emoalus,61.49951757797169,23.74652173291734,Military Base
Kauneuskeskus Afrodit,61.4998,23.7465,
ylioppilasjuhlat,61.49970245361328,23.746580123901367,Bakery
Sale,61.500103280216635,23.748420934643633,Grocery Store
Kauneussalonki Soma,61.499694919912756,23.748454315246683,Salon / Barbershop
Cafe Mocca,61.499604682589755,23.7484073638916,Café
Pamaus,61.499798555939385,23.751238236693894,Office
R-Kioski Amuri,61.499673347549695,23.748781789576874,Convenience Store
Bussipysäkki 0058,61.49988879738762,23.749479300525724,Bus Stop
villa lkv,61.499752,23.749024,Office
Suomen löytötavarapalvelu,61.499911,23.749042,Miscellaneous Shop
Namika,61.49957711373002,23.75029397776416,Basketball Court
Bussipysäkki 0059,61.5000531466271,23.749180123152502,Bus Stop
Kahvila Mutteripannu,61.499638,23.748524,Café
Hämeenpuisto 13,61.499800963509614,23.75038369723967,Residential Building (Apartment / Condo)
Saran yksiö,61.499593,23.748659,Residential Building (Apartment / Condo)
Maanalainen,61.500021,23.751854,Pub
Antikvariaatti Ensipainos,61.49977874249049,23.751990795135498,Used Bookstore
Sisustusliike ID,61.49998532223127,23.75124949478568,Furniture / Home Store
Hämeenpuisto  17-19,61.499875,23.751751,Residential Building (Apartment / Condo)
Viron Herkkukauppa,61.49967337353062,23.75097638586599,Food & Drink Shop
Bussipysäkki 0066,61.499687,23.751698,Bus Stop
Kulttuuriosuuskunta TRELMU,61.499989,23.751887,Bar
Tampereen Namikan toimisto,61.49971730969556,23.75063896179199,Non-Profit
Puisto-Emmaus,61.49959321642931,23.75083715386785,Performing Arts Venue
NMKY:n kerhotila,61.4998973247962,23.751799248384504,Event Space
Elisa's place,61.499700395640154,23.751946322413204,Residential Building (Apartment / Condo)
PuistoEmmaus,61.4996394426955,23.75050334109273,
EZA,61.500017,23.751515,Moving Target
Annalan Residenssi,61.499624,23.751481,Residential Building (Apartment / Condo)
Amanda's Eye,61.50000579773507,23.751441437454503,Design Studio
Koutsin corneri,61.49992370605469,23.751955032348633,Residential Building (Apartment / Condo)
Marika's Residence,61.499689,23.750532,Residential Building (Apartment / Condo)
Parturi-kampaamo Taika,61.500071366658396,23.752189518347592,Salon / Barbershop
Paja kauppa,61.49966812133789,23.75183868408203,Pharmacy
millan mautossa,61.500016,23.751672,Moving Target
Pointti,61.49947852160268,23.750426521653498,Spiritual Center
Impilinna Hockey Night Arena,61.499617,23.752279,Sports Bar
juden c-siipi,61.49964141845703,23.750511169433594,Bar
Pelastusarmeija,61.49997322886249,23.75363254439297,Church
Viiden Tähden Elokuvadivari,61.50001423374728,23.753342628479004,Video Store
Jalla Jalla,61.49966158382225,23.75388252060069,Kebab Restaurant
Sirin pissapaikka (bed),61.499783801530555,23.75261380520165,Trailer Park
"Reumayhdistys, toimisto",61.49985497881801,23.753606025254822,Building
henden holisaari,61.499770652897546,23.752715724103254,Nudist Beach
henden viekus<3,61.49981,23.752722,Daycare
Asunto Oy Näsilinnankatu 15,61.4997213893387,23.754626615513793,Residential Building (Apartment / Condo)
Nahkapaja,61.49979019165039,23.752880096435547,Courthouse
Keskustan Pirkanmaan piirin piiritoimisto,61.49980545043945,23.754085540771484,Office
Madmax,61.50013256056031,23.753357360369574,Tattoo Parlor
Ohranjyvä,61.49980653482385,23.754037583220864,Gastropub
Indian Restaurant Nanda Devi,61.499540233073354,23.75412900090047,Indian Restaurant
Majurisauna,61.49870091073092,23.775453646621926,General Entertainment
A-Insinöörit Suunnittelu Oy,61.50007006724862,23.75457457677901,Office
Nässy 17,61.4996337890625,23.754474639892578,Residential Building (Apartment / Condo)
Hesburger,61.49989780767248,23.75640962073469,Fast Food Restaurant
Fiina Beauty Lounge,61.499588,23.75664,Salon / Barbershop
Mericamilla,61.49959,23.756561,Salon / Barbershop
Pirkanmaan Kokoomuksen piiritoimisto,61.499983517597485,23.756303787231445,Campaign Office
P-Näsinkulma (Anttila),61.49994,23.755798,Parking
Tampereen Kokoomus,61.499963,23.756546,Building
Kuninkaankatu 15,61.49958524004485,23.757249980644893,Residential Building (Apartment / Condo)
Pirkanmaan SETA,61.49986,23.756883,Non-Profit
Cafe Gopal,61.49951205391584,23.75652977707391,Vegetarian / Vegan Restaurant
Parturi-kampaamo Jatta,61.499772526556264,23.756659989782012,Salon / Barbershop
Kahvila Ståhlberg,61.49976105651511,23.756420999617635,Café
Vinoteekki,61.49996607929648,23.756528937939795,Wine Bar
Joku Viinikellari,61.499897,23.756474,Winery
Tampereen Musiikki,61.4999533463645,23.75649018966477,Music Store
The Cloth House,61.497798,23.753042,Women's Store
Hair-art,61.499572460637374,23.756463043771028,Salon / Barbershop
Ekokampaamo Shanti,61.499781,23.756485,Salon / Barbershop
Tampereen kaupungin virastotalo,61.49948826358302,23.75908257108231,Town Hall
Näköala,61.49985098509688,23.759399374878107,
Frenckellinaukio,61.499596858453835,23.759469992759275,Plaza
P Frenckell,61.49975867436926,23.75966364879509,Parking
Virastotalo,61.50005899428315,23.75901333714068,City Hall
Tampereen joukkoliikenne asiakaspalvelu,61.499948502467326,23.758942494168878,Transportation Service
Virastotalon basementti,61.49995570695478,23.75917138882365,Building
Frenckell front office,61.49995687407324,23.75860658113424,Travel Agency
Tampereen keskusvirastotalo,61.49970588854415,23.759137032629095,Government Building
Keskusvaalilautakunta,61.499918,23.75896,Town Hall
Valtuustosali,61.49983365854571,23.758748460312635,City Hall
jatkot,61.49971602792278,23.758151488832507,Residential Building (Apartment / Condo)
Kotitori,61.499799536689224,23.759196125801452,Office
Tampereen Kaupungin Rakennusvalvonta,61.500101980731536,23.75974800692884,Office
Finnpark Frenckell,61.4999458,23.7590474,Parking
mysteeribox,61.50001907348633,23.759035110473633,Capitol Building
KappAhl,61.49768340000001,23.7574092,Clothing Store
Henkilöstöravintola Frenckell,61.49996859639418,23.76123683176956,Restaurant
Pesutupa,61.49973345,23.76058965,Laundry Service
Juvenes Koski Takahuone,61.499511809343566,23.76118180824311,Cemetery
Tampereen kaupungin liikennelaitos,61.50004167470269,23.759835945520894,Government Building
Valssipadonraitti,61.499507,23.761588,Road
Frenckellin kuntosali,61.49999461875744,23.76303067353717,Gym
Tampereen Tilakeskus,61.499822934435315,23.761979465921282,Building
somalia,61.49979782104492,23.763492584228516,Residential Building (Apartment / Condo)
kauneushoitola pinta,61.50008472820113,23.76356405626681,Salon / Barbershop
Ekokumppanit Oy,61.499646,23.76392,Conference Room
Bitwise Vip-Rekka,61.499874,23.76496,Outdoor Event Space
Valssipato,61.499849603541335,23.7642134654224,Bridge
Hanu-piknik,61.49988427374881,23.76470729656502,Park
VegeRuokaa Pikama,61.499788,23.764907,Residential Building (Apartment / Condo)
Datsun,61.499977111816406,23.763832092285156,Moving Target
Pikku Kakkosen puisto,61.49962920705193,23.765909167506518,Playground
Kesäkahvila Lempi,61.50000296566789,23.765813305513824,Café
Pikkula,61.499894,23.766516,Conference Room
Men Only,61.499611,23.766258,Salon / Barbershop
emilys house,61.499630455206095,23.765728770718813,Residential Building (Apartment / Condo)
SOL Palvelut Oy,61.500103629856504,23.765623789851478,Office
Kyttälä Musiikinopetus,61.499707573888564,23.767274295714024,Auditorium
Kahvila Punane,61.499645,23.765676,Café
Ruby & Fellas,61.5,23.766667,
Rellu paardi,61.49995040893555,23.765653610229492,Residential Building (Apartment / Condo)
Krissen työhuone,61.500121787092404,23.76742977323244,Non-Profit
Hinttalankatu,61.49988313602212,23.765805409869536,Road
Terra Patris Oy,61.499718,23.768245,Office
Helluntaiseurakunta,61.49949941730946,23.768179731046573,Church
Markkinointitoimisto Bermuda Oy,61.4995965,23.7683205,Advertising Agency
Ravintola Selma,61.499575,23.769114,Comfort Food Restaurant
God's Gas,61.49990799562799,23.767613706885243,
booster,61.4996,23.768345,Electronics Store
Nikama,61.49956372717746,23.769221305847168,Event Space
Mainoskenttä Oy,61.50010999900051,23.767331549287977,Design Studio
Kyttälä,61.499710383626514,23.770096889795852,Neighborhood
Red Lights,61.49966006006784,23.77055998916674,Adult Boutique
Pub Kyttälä,61.49963613681857,23.77009847233824,Pub
kiekkobussi,61.49972978154184,23.769860809232803,Sporting Goods Shop
Keskus Galleria,61.4996,23.7707,Art Gallery
Perheoikeudelliset palvelut,61.500059,23.771005,Office
Kyttis Pub,61.499511583286264,23.77006123539739,Pub
Koskikoti,61.499881203122506,23.76932975984328,Medical Center
Lippupalvelu,61.49953494575827,23.7710274967694,Event Service
Dorris Yökerho,61.500033,23.769817,
Bar Brooklyn,61.49993229808579,23.77074313055039,Bar
Hämeen mattokulma,61.49988113021247,23.77113103866577,Furniture / Home Store
Postitalon Hammasklinikka,61.49956121611936,23.77184855986568,Dentist's Office
Lidl,61.499959758089446,23.77158756795547,Grocery Store
Crazy Town Tampere,61.499664,23.772299,Coworking Space
"SPR Veripalvelu, Tampere",61.49989476955353,23.77228013412558,Medical Center
Elitesauna kymppikerho,61.499835324109476,23.77233634736374,Other Nightlife
Holiday Inn Tampere - Central Station,61.500044949866734,23.772220015525818,Hotel
Black Woodpecker Software,61.499761,23.7724,Office
Kymppikerho,61.49974386523636,23.772116827241454,General Entertainment
SmartPOST Lidl,61.499893,23.771764,Post Office
Handelsbanken,61.49960468258976,23.771066665649414,Bank
Matkapojat,61.498383,23.769417,Travel Agency
Sauna,61.499916,23.771674,Sauna / Steam Room
